File,TAX,Receipt Number,MerchantName,Subtotal,Tip,Total,TransactionDateTime,Items
Food Court_Potch_04.json,ID:0105563049786,68012200312,(FOOD STREET),,,100,22/01/2025 11:55,ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15); ข้าวกะเพรากรอบเต้าหู้ไข่ (1 x 85); ไข่ดาว (1 x 15)
Food Court_Potch_05.json,ID:0105563049786,68012200325,(FOOD STREET),,,105,22/01/2025 11:56,ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15); ข้าวผัดหมูกรอบ (1 x 90); ไข่ดาว (1 x 15)
Food Court_Potch_06.json,ID:0105563049786,68013100373,ร้านค้า (FOOD STREET),,,100,31/01/2025 11:57,ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100); ข้าวผัดแหนม (1 x 100)
Food Court_Potch_07.json,ID:0105563049786,68013101205,ร้านค้า (FOOD STREET),,,70,31/01/2025 12:59,ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70); ราดหน้าหมู บะหมี่กรอบ No. 001002907 (1 x 70)
Food Court_Potch_08.json,ID:0105563049786,68013101133,ร้านค้า (FOOD STREET),,,99,31/01/2025 12:53,ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99); ข้าวน้ำพริกลงเรือ (1 x 99)
Food Court_Potch_09.json,ID:0105563049786,68013101116,ร้านค้า (FOOD STREET),,,69,31/01/2025 12:51,ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69); ข้าวคลุกน้ำพริก / ผักสด/ผักทอด (1 x 69)
Food Court_Potch_10.json,ID:0105563049786,68013101242,ร้านค้า (FOOD STREET),,,80,31/01/2025 13:03,K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80); K07 เอกข้าวมันไก่ประตูน้ำ (1 x 80)
Food Court_Potch_11.json,ID:0105563049786,68013101178,ร้านค้า (FOOD STREET),,,65,31/01/2025 12:56,ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65)
Food Court_Potch_12.json,ID:0105563049786,68013101109,ร้านค้า (FOOD STREET),,,65,31/01/2025 12:51,ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65); ราดหน้าหมูเส้นใหญ่ (1 x 65)
Food Court_Potch_13.json,ID:0105563049786,68013101234,ร้านค้า (FOOD STREET),,,70,31/01/2025 13:02,ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70); ข้าวผัดปู (1 x 70)
Food Court_Potch_14.json,ID:0105563049786,GC680131000133,ร้านค้า (FOOD STREET),,,1000,31/01/2025 13:02,
Food Court_Potch_15.json,ID:0105563049786,68013101230,(FOOD STREET),,,160,31/01/2025 13:01,K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160); K12 หลง ข้าวผัดปู 1 ข้าวผัดปู (160)
Food Court_Potch_16.json,ID:0105563049786,68013101041,ร้านค้า (FOOD STREET),,,105,31/01/2025 12:45,เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15); เกาเหลาหมูตุ๋น (1 x 90); ข้าวเปล่า (1 x 15)
Food Court_Potch_17.json,ID:0105563049786,68013101143,ร้านค้า (FOOD STREET),,,90,31/01/2025 12:53,K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยวเนื้อตุ๋น (90)
Food Court_Potch_18.json,ID:0105563049786,68013101128,ร้านค้า (FOOD STREET),,,90,31/01/2025 12:53,K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90); K05 โป่งเทียมเฮง 1 ก๋วยเตี๋ยว เนื้อรวม (90)
Food Court_Potch_19.json,ID:0105563049786,68013002087,ร้านค้า (FOOD STREET),,,50,30/01/2025 15:01,เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50); เซ็งซิมอี้ (1 x 50)
Food Court_Potch_20.json,ID:0105563049786,68013002392,ร้านค้า (FOOD STREET),,,70,30/01/2025 16:19,ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70); ข้าวเหนียวมะม่วงเล็ก (1 x 70)
Food Court_Potch_21.json,ID:0105563049786,68013101214,ร้านค้า (FOOD STREET),,,50,31/01/2025 13:00,K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50)
Food Court_Potch_22.json,ID:0105563049786,68013101002,ร้านค้า (FOOD STREET),,,60,31/01/2025 12:41,บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60); บัวลอยนมสด (1 x 60)
Food Court_Potch_23.json,ID:0105563049786,68013101096,ร้านค้า (FOOD STREET),,,50,31/01/2025 12:50,K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50); K23 เซ็งซิมอี๊ 1 4. จั้มบ๊ะ (50)
Food Court_Potch_24.json,ID:0105563049786,68013101014,ร้านค้า (FOOD STREET),,,50,31/01/2025 12:42,11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50); 11. เฉาก๊วย นมสด (1 x 50)
Food Court_Potch_25.json,ID:0105563049786,68013101250,ร้านค้า (FOOD STREET),,,60,31/01/2025 13:04,K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60); K23 เซ็งซิมอี๊ 1 6. หริ่ม ทิม พร้าว (60)
Food Court_Potch_26.json,ID:0105563049786,68013101070,ร้านค้า (FOOD STREET),,,50,31/01/2025 12:47,K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50); K23 เช็งซิมอี๊ 1 Topping 1 - 3 อย่าง (50)
